Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty,Package,Series,"Part Status","Turns Ratio - Primary:Secondary","Impedance - Primary (Ohms)","Impedance - Secondary (Ohms)","DC Resistance (DCR) - Primary","DC Resistance (DCR) - Secondary","Transformer Type","Frequency Range","Frequency Response","Voltage - Isolation","Insertion Loss","Return Loss","Power Level","Operating Temperature","Approval Agency","Mounting Type","Size / Dimension","Height - Seated (Max)","Termination Style"
"http://catalog.triadmagnetics.com/Asset/SP-70.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-33,%20SP-70.jpg","237-1155-ND","SP-70","Triad Magnetics","Triad Magnetics","TRANS 600/ 600 OHM AUDIO","2,503","24.81","0","1","Bulk","Red-Spec","Active","1:1","600","600","72Ohm","92Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-5036.pdf","//media.digikey.com/photos/Tamura%20Photos/TTC-5025,%20TTC-5027,%20TTC-5035,%20TTC-5036,%20TTC-5034.jpg","MT7218TR-ND,MT7218CT-ND","TTC-5036","Tamura","Tamura","TRANSFORMR MODEM 600:287 OHM SMD","3,126","6.43","0","1","Tape & Reel (TR),Cut Tape (CT)","TTC","Active","1:1","600","287","175Ohm","175Ohm","Data/Voice Coupling","200Hz ~ 4kHz","±0.2dB","1875VRMS @ 1 Second","4dB Max @ 2kHz","14dB Min @ 200Hz ~ 4kHz","-","-20°C ~ 85°C","UL60950, EN60950","Surface Mount","0.378"" L x 0.492"" W (9.60mm x 12.50mm)","0.299"" (7.60mm)","Flat Lead"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-59.pdf","//media.digikey.com/photos/Tamura%20Photos/MET-01,%20MET-05,%20MET-09,%20MET-11,%20MET-17,%20MET-32,%20MET-31,%20MET-38,%20MET-59.jpg","MT4152-ND","MET-59","Tamura","Tamura","TRANSFORMER 600:600CT 3.0MADC","1,627","16.33","0","1","Bulk","MET","Active","2:1:1","600","600, 150/150","70Ohm","95Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 30 Seconds","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/MET-28-T.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MET-Series.jpg","237-2019-ND","MET-28-T","Triad Magnetics","Triad Magnetics","AUDIO XFMR 1K/50 THRU HOLE","127","13.31","0","1","Bulk","MET","Active","4.47:1","1k","50","110Ohm","8Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-17.pdf","//media.digikey.com/photos/Tamura%20Photos/MET-17.jpg","MT4147-ND","MET-17","Tamura","Tamura","TRANSFORMER 10KCT:500CT 1.0MADC","863","17.93","0","1","Bulk","MET","Active","4.47:1","10kCT","500CT","1kOhm","80Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","40mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/MET-23-T.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MET-Series.jpg","237-2018-ND","MET-23-T","Triad Magnetics","Triad Magnetics","AUDIO XFMR 1.6KCT/3.2 THRU HOLE","132","13.64","0","1","Bulk","MET","Active","22.4:1","1.6kCT","3.2","230Ohm","1Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","65mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/MET-35-T.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MET-Series.jpg","237-2020-ND","MET-35-T","Triad Magnetics","Triad Magnetics","AUDIO XFMR 600CT/8 THRU HOLE","208","15.09","0","1","Bulk","MET","Active","8.66:1","600CT","8","60Ohm","1.5Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/MET-42-T.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MET-Series.jpg","237-2021-ND","MET-42-T","Triad Magnetics","Triad Magnetics","AUDIO XFMR 150/12 THRU HOLE","145","15.09","0","1","Bulk","MET","Active","3.54:1","150","12","20Ohm","2.5Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/SP-21.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-4,%20SP-21,%20SP-66,%20SP-67,%20SP-69.jpg","237-1141-ND","SP-21","Triad Magnetics","Triad Magnetics","TRANSF 10K CT/ 2K CT AUDIO","238","22.93","0","1","Bulk","Red-Spec","Active","2.24:1","10kCT","2kCT","1.05kOhm","330Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"https://www.hammfg.com/electronics/transformers/audio/101.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/101f-b.jpg","HM2346-ND","101P","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER AUDIO 300CT/50CT","106","23.98","0","1","Bulk","101","Active","-","300CT","50CT","20.4Ohm","4.8Ohm","Miniature Epoxy Potted","200Hz ~ 100kHz","±0.5dB","-","-","-","100mW","-","-","Through Hole","0.450"" L x 0.450"" W (11.43mm x 11.43mm)","0.480"" (12.19mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/SP-52.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/SP-52.JPG","237-1150-ND","SP-52","Triad Magnetics","Triad Magnetics","TRANSER 1.5K CT/ 600 OHM AUDIO","104","24.03","0","1","Bulk","Red-Spec","Active","1.58:1","1.5kCT","600","168Ohm","92Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/SP-49.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/SP-49.JPG","237-1147-ND","SP-49","Triad Magnetics","Triad Magnetics","TRANS 300/600 OHM IMPEDNCE AUDIO","268","24.81","0","1","Bulk","Red-Spec","Active","1:1.42","300CT","600","41Ohm","98Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"https://www.hammfg.com/files/parts/pdf/107D.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/107-Series.jpg","HM2369-ND","107D","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER AUDIO 150CT/150CT","162","26.88","0","1","Bulk","107","Active","1:1","150CT","150CT","22Ohm","27Ohm","Miniature Epoxy Potted","300Hz ~ 50kHz","±1.5dB","100VRMS","-","-","150mW","-","-","Through Hole","0.630"" L x 0.586"" W (16.00mm x 14.88mm)","0.630"" (16.00mm)","PC Pin"
"https://www.hammfg.com/electronics/transformers/audio/143-146.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_145A.jpg","HM3244-ND","146B","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER AUDIO 48CT/3.2 IMPED","120","27.92","0","1","Bulk","146","Active","-","48CT","3.2","2.4Ohm","300mOhm","Economical Open Type","150Hz ~ 15kHz","±1dB","-","-","-","700mW","-","-","Chassis Mount","1.630"" L x 0.880"" W (41.40mm x 22.35mm)","0.810"" (20.57mm)","Wire Leads"
"https://www.hammfg.com/electronics/transformers/audio/141.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/141-Series.jpg","HM1707-ND","141H","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMR AUDIO 600CT/600CT IMP","153","30.95","0","1","Bulk","141","Active","-","600CT","600CT","32Ohm","45Ohm","Low Profile, Open Type","200Hz ~ 50kHz","±2dB","250V","-","-","150mW","-","-","Through Hole","0.780"" L x 0.660"" W (19.81mm x 16.76mm)","0.460"" (11.68mm)","PC Pin"
"https://www.hammfg.com/electronics/transformers/audio/104.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/104-Series.jpg","HM2356-ND","104S","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER AUDIO 600CT/150CT","131","34.67","0","1","Bulk","104","Active","-","600CT","150CT","47Ohm","10.6Ohm","Miniature Epoxy Potted","200Hz","-1dB","200V","1dB","-","500mW","-","-","Through Hole","0.860"" L x 0.710"" W (21.84mm x 18.03mm)","0.750"" (19.05mm)","PC Pin"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-5020.pdf","//media.digikey.com/photos/Tamura%20Photos/TTC-5020.jpg","MT7236-ND","TTC-5020","Tamura","Tamura","TRANSFORMER COUPLING 600:301 OHM","499","5.79","0","1","Bulk","TTC","Active","1:1","600","301","152Ohm","152Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±1dB ~ ±4dB","1875VRMS @ 1 Second","3.75dB Max @ 1kHz","-","-20dB ~ 4dB","-","CSA-C22.2 No. 950-95, UL1950","Through Hole","0.886"" L x 0.909"" W (22.50mm x 23.10mm)","0.543"" (13.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/TY-400P.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/TY-400P.jpg","237-1133-ND","TY-400P","Triad Magnetics","Triad Magnetics","TRANSF 600 OHM 90MA DC TEL","7,854","7.13","0","1","Bulk","TY","Active","1:1.07","600","600","76.5Ohm","108Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±0.5dB","1500VAC","1.75dB Typ","15dB Typ","-45dB ~ 7dB","-20°C ~ 85°C","-","Through Hole","0.820"" L x 0.715"" W (20.83mm x 18.16mm)","0.750"" (19.05mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/TY-303P.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/TY-303P.jpg","237-1126-ND","TY-303P","Triad Magnetics","Triad Magnetics","TRANSF 4000 OHM PRI. 0MA DC TEL","190","7.31","0","1","Bulk","TY","Active","2.43:1","4k","600","260Ohm","52Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±0.5dB","1500VAC","1dB Typ","26dB Typ","-45dB ~ 7dB","-20°C ~ 85°C","-","Through Hole","0.812"" L x 0.715"" W (20.62mm x 18.16mm)","0.740"" (18.80mm)","PC Pin"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-108.pdf","//media.digikey.com/photos/Tamura%20Photos/TTC-108.jpg","MT4136-ND","TTC-108","Tamura","Tamura","TRANSF TELE COUP 600CT:600CT","191","8.67","0","1","Bulk","TTC","Active","1:1","600CT","600CT","44Ohm","56Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±0.5dB","1500VRMS @ 1 Minute","1.4dB Max @ 1kHz","-","-45dB ~ 7dB","-","CSA-C22.2 No. 66-M1988, UL1459","Through Hole","0.799"" L x 0.689"" W (20.30mm x 17.50mm)","0.752"" (19.10mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/TY-300P.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/TY-300P.jpg","237-1123-ND","TY-300P","Triad Magnetics","Triad Magnetics","TRANSF 600 OHM 0MA DC TEL HYBRID","758","8.83","0","1","Bulk","TY","Active","1:2.48","600","600/600","172Ohm","66Ohm, 66Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","-","1500VAC","0.8dB Typ","30dB Typ","-45dB ~ 7dB","-20°C ~ 85°C","-","Through Hole","0.812"" L x 0.700"" W (20.62mm x 17.78mm)","0.740"" (18.80mm)","PC Pin"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-42.pdf","//media.digikey.com/photos/Tamura%20Photos/MET-28,%20MET-39,%20MET-42,%20MET-46.jpg","MT4156-ND","MET-42","Tamura","Tamura","TRANSFORMER 150:12 10.0MADC","542","15.8","0","1","Bulk","MET","Active","3.54:1","150","12","20Ohm","2.5Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-11.pdf","//media.digikey.com/photos/Tamura%20Photos/MET-01,%20MET-05,%20MET-09,%20MET-11,%20MET-17,%20MET-32,%20MET-31,%20MET-38,%20MET-59.jpg","MT4146-ND","MET-11","Tamura","Tamura","TRANSFORMER 10KCT:2KCT 1.0MADC","280","17.13","0","1","Bulk","MET","Active","2.23:1","10kCT","2kCT","1kOhm","300Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","40mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/SP-42.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-42,%20SP-48,%20SP-51.jpg","237-1145-ND","SP-42","Triad Magnetics","Triad Magnetics","TRANSER 150 CT/ 12 OHM AUDIO","300","21.65","0","1","Bulk","Red-Spec","Active","3.54:1","150CT","12","18Ohm","2.7Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/SP-29.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-4,%20SP-21,%20SP-66,%20SP-67,%20SP-69.jpg","237-1143-ND","SP-29","Triad Magnetics","Triad Magnetics","TRANSF 10K CT/500 CT AUDIO","160","22.71","0","1","Bulk","Red-Spec","Active","4.47:1","10kCT","500CT","1.05kOhm","80Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/SP-51.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-42,%20SP-48,%20SP-51.jpg","237-1149-ND","SP-51","Triad Magnetics","Triad Magnetics","TRANSER 900 CT/ 600 OHM AUDIO","610","24.56","0","1","Bulk","Red-Spec","Active","1.22:1","900CT","600","104Ohm","96Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/SP-50.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-42,%20SP-48,%20SP-51.jpg","237-1148-ND","SP-50","Triad Magnetics","Triad Magnetics","TRANSER 500 CT/ 600 OHM AUDIO","165","24.56","0","1","Bulk","Red-Spec","Active","1:1.1","500CT","600","67Ohm","98Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/SP-5.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-SERIES.JPG","237-1138-ND","SP-5","Triad Magnetics","Triad Magnetics","TRANSF 50K CT/1K CT AUDIO","185","27.1","0","1","Bulk","Red-Spec","Active","7.1:1","50kCT","1kCT","3.8kOhm","75Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","25mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/SP-4.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/SP-4,%20SP-21,%20SP-66,%20SP-67,%20SP-69.jpg","237-1137-ND","SP-4","Triad Magnetics","Triad Magnetics","TRANSF 200K CT/1K CT AUDIO","214","28.13","0","1","Bulk","Red-Spec","Active","14.1:1","200kCT","1kCT","5.3kOhm","100Ohm","Audio Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","10mW","-40°C ~ 85°C","-","Through Hole","0.410"" L x 0.310"" W (10.41mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/MET-59-T.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MET-Series.jpg","237-2022-ND","MET-59-T","Triad Magnetics","Triad Magnetics","AUDIO XFMR 600/150:150 THRU HOLE","1,178","15.24","0","1","Bulk","MET","Active","2:1:1","600","150/150","70Ohm","95Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/MET-17-T.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MET-Series.jpg","237-2017-ND","MET-17-T","Triad Magnetics","Triad Magnetics","AUDIO XFMR 10KCT/500CT THRU HOLE","214","17.88","0","1","Bulk","MET","Active","4.7:1","10kCT","500CT","1kOhm","80Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","1000VRMS @ 1 Second","-","-","40mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/MET-28.pdf","//media.digikey.com/photos/Tamura%20Photos/MET-28,%20MET-39,%20MET-42,%20MET-46.jpg","MT4149-ND","MET-28","Tamura","Tamura","TRANSFORMER 1K:50 3.0MADC","526","15.23","0","1","Bulk","MET","Active","4.47:1","1k","50","110Ohm","8Ohm","Data/Voice Coupling","300Hz ~ 100kHz","±2dB","500VRMS @ 30 Seconds","-","-","50mW","-20°C ~ 85°C","-","Through Hole","0.409"" L x 0.310"" W (10.40mm x 7.87mm)","0.465"" (11.80mm)","PC Pin"
"http://catalog.triadmagnetics.com/Asset/TY-304P.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/TY-304P.jpg","237-1127-ND","TY-304P","Triad Magnetics","Triad Magnetics","TRANSF 600 CT OHM 0MA DC TEL","2,630","8.27","0","1","Bulk","TY","Active","1:1.05","600CT","600CT","42Ohm","60Ohm","Data/Voice Coupling","300Hz ~ 3.5kHz","±0.5dB","1500VAC","1dB Typ","26dB Typ","-45dB ~ 7dB","-20°C ~ 85°C","-","Through Hole","0.790"" L x 0.812"" W (20.07mm x 20.62mm)","0.740"" (18.80mm)","PC Pin"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/TTC-167.pdf","//media.digikey.com/photos/Tamura%20Photos/TTC-167.jpg","MT4139-ND","TTC-167","Tamura","Tamura","TRANSF TELE COUP 10K:10K 0MADC","35","8.95","0","1","Bulk","TTC","Active","1:1","10k","10k","330Ohm","420Ohm","Data/Voice Coupling","300Hz ~ 4kHz","±1dB","1000VRMS @ 1 Minute","1.7dB Max @ 1kHz","-","-","-","CSA-C22.2 No. 66-M1988, UL1863","Through Hole","0.610"" L x 0.689"" W (15.50mm x 17.50mm)","0.551"" (14.00mm)","PC Pin"
"https://www.hammfg.com/files/parts/pdf/107B.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/107-Series.jpg","HM2368-ND","107B","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER AUDIO 150CT/12","27","27.16","0","1","Bulk","107","Active","3.53:1","150CT","12","22Ohm","1.85Ohm","Miniature Epoxy Potted","300Hz ~ 50kHz","±1.5dB","100VRMS","-","-","150mW","-","-","Through Hole","0.630"" L x 0.586"" W (16.00mm x 14.88mm)","0.630"" (16.00mm)","PC Pin"
"https://www.hammfg.com/files/parts/pdf/108E.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/108-Series.jpg","HM2380-ND","108E","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER AUDIO 600CT/3.2","33","30.95","0","1","Bulk","108","Active","13.71:1","600CT","3.2","54Ohm","400mOhm","Miniature Epoxy Potted","300Hz ~ 50kHz","±1.75dB","100VRMS","-","-","500mW","-","-","Through Hole","1.030"" L x 0.770"" W (26.16mm x 19.56mm)","0.770"" (19.56mm)","PC Pin"
"https://www.hammfg.com/electronics/transformers/audio/560.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/560G.jpg","HM5156-ND","560G","Hammond Manufacturing","Hammond Manufacturing","TRANSF AUDIO 150/600 150/600 IMP","73","74.06","0","1","Bulk","560","Active","-","600, 150/150","600, 150/150","-","-","Broadcast Quality","30Hz ~ 30kHz","±1dB","-","1dB Max","-","-","-","-","Through Hole","1.330"" L x 1.640"" W (33.78mm x 41.66mm)","0.850"" (21.59mm)","PC Pin"
"https://www.hammfg.com/electronics/transformers/audio/125se.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_125ESE.jpg","HM1475-ND","125ESE","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER 15W 80MA TUBE SNGL","10","86.29","0","1","Bulk","125SE","Active","-","2.5k ~ 10k","4 ~ 32","100.5Ohm","590mOhm","General Purpose","100Hz ~ 15kHz","±1dB","1500V @ 1 Second","-","-","15W","-","-","Chassis Mount","4.500"" L x 2.360"" W (114.30mm x 59.94mm)","2.940"" (74.68mm)","Wire Leads"
"http://www.hammondmfg.com/pdf/140QEX.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_Series-140T.jpg","HM5906-ND","140QEX","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER AUDIO","22","98.33","0","1","Bulk","140EX","Active","1:1","600CT","600CT","72.4Ohm","72.4Ohm","-","20Hz ~ 20kHz","±1dB","500Vrms","1.1dB Typ","20dB Typ","10dB","-","-","Chassis Mount","1.250"" Dia (31.75mm)","1.000"" (25.40mm)","Screw Terminal"
"http://www.hammondmfg.com/pdf/EDB290WX.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_290AEX.jpg","HM5054-ND","290WX","Hammond Manufacturing","Hammond Manufacturing","TRANSF TUBE GUITAR AMP POWER","6","52.93","0","1","Bulk","290","Active","-","-","-","22.5Ohm","240mOhm, 185.4Ohm","-","-","-","120/240VAC","-","-","-","-","-","Chassis Mount","3.250"" L x 2.360"" W (82.55mm x 59.94mm)","2.058"" (52.27mm)","Wire Leads"
"https://www.hammfg.com/electronics/transformers/classic/1750.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750C.jpg","HM4585-ND","1760C","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER TUBE GUITAR AMP","6","54.64","0","1","Box","1760","Active","44.61:1","5k, 8k","3.2, 8, 16","284.2Ohm","292mOhm","Single Ended Audiophile, Ultra-Linear - Tube Output","70Hz ~ 15kHz","±1dB","-","-","-","5W","-","-","Chassis Mount","2.813"" L x 1.560"" W (71.45mm x 39.62mm)","1.746"" (44.35mm)","Wire Leads"
"http://www.hammondmfg.com/pdf/5C_GuitarLine.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750E.jpg","HM4559-ND","1750E","Hammond Manufacturing","Hammond Manufacturing","TRANSFORMER TUBE GUITAR AMP","5","56.82","0","1","Box","1750","Active","32.61:1","8kCT","8","150Ohm, 300Ohm","450mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","70Hz ~ 15kHz","±1dB","-","-","-","15W","-","-","Chassis Mount","3.250"" L x 2.085"" W (82.55mm x 52.96mm)","2.058"" (52.27mm)","Wire Leads"
"https://www.hammfg.com/electronics/transformers/audio/1627-1642.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1627SEA.jpg","HM2094-ND","1628SEA","Hammond Manufacturing","Hammond Manufacturing","AUDIOPHILE TUBE OUTPUT TRANSFRMR","8","203.91","0","1","Box","1600","Active","-","5k","4, 8, 16","-","-","Single Ended Audiophile, Ultra-Linear - Tube Output","20Hz ~ 20kHz","±1dB","2000Vrms","±1dB","-","30W","-","-","Chassis Mount","4.500"" L x 3.750"" W (114.30mm x 95.25mm)","4.560"" (115.82mm)","Wire Leads"
"https://www.hammfg.com/electronics/transformers/audio/1627-1642.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1630SEA.JPG","HM1558-ND","1630SEA","Hammond Manufacturing","Hammond Manufacturing","AUDIOPHILE TUBE OUTPUT TRANSFRMR","3","203.91","0","1","Box","1600","Active","-","3.5k","4, 8, 16","110.1Ohm","634mOhm","Single Ended Audiophile, Ultra-Linear - Tube Output","20Hz ~ 20kHz","±1dB","2828VDC @ 1 Second","±1dB","-","30W","-","-","Chassis Mount","4.980"" L x 3.750"" W (126.49mm x 95.25mm)","4.650"" (118.11mm)","Wire Leads"
"https://www.hammfg.com/electronics/transformers/audio/1627-1642.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1627SEA.jpg","HM4222-ND","1627SEA","Hammond Manufacturing","Hammond Manufacturing","AUDIOPHILE TUBE OUTPUT TRANSFRMR","3","203.91","0","1","Box","1600","Active","-","2.5k","4, 8, 16","30Ohm, 47.44Ohm","402mOhm, 502mOhm, 700mOhm","Single Ended Audiophile, Ultra-Linear - Tube Output","20Hz ~ 20kHz","±1dB","2828VDC @ 1 Second","±1dB","-","30W","-","-","Chassis Mount","4.500"" L x 3.750"" W (114.30mm x 95.25mm)","4.560"" (115.82mm)","Wire Leads"
