Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty,Package,Series,"Part Status","Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20220.jpg","CF14JT220RTR-ND,CF14JT220RCT-ND","CF14JT220R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 220 OHM 1/4W 5% AXIAL","262,607","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","220 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%204-7k.jpg","CF14JT4K70TR-ND,CF14JT4K70CT-ND","CF14JT4K70","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 4.7K OHM 1/4W 5% AXIAL","270,548","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","4.7 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%202k.jpg","CF14JT2K00TR-ND,CF14JT2K00CT-ND","CF14JT2K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 2K OHM 1/4W 5% AXIAL","201,758","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","2 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%203-3k.jpg","CF14JT3K30TR-ND,CF14JT3K30CT-ND","CF14JT3K30","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 3.3K OHM 1/4W 5% AXIAL","147,109","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","3.3 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2047k.jpg","CF14JT47K0TR-ND,CF14JT47K0CT-ND","CF14JT47K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 47K OHM 1/4W 5% AXIAL","230,133","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","47 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%205-1k.jpg","CF14JT5K10TR-ND,CF14JT5K10CT-ND","CF14JT5K10","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 5.1K OHM 1/4W 5% AXIAL","149,791","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","5.1 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20270.jpg","CF14JT270RTR-ND,CF14JT270RCT-ND","CF14JT270R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 270 OHM 1/4W 5% AXIAL","133,604","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","270 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%201.jpg","CF14JT1R00TR-ND,CF14JT1R00CT-ND","CF14JT1R00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1 OHM 1/4W 5% AXIAL","111,364","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","1 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","±400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%201-5k.jpg","CF14JT1K50TR-ND,CF14JT1K50CT-ND","CF14JT1K50","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1.5K OHM 1/4W 5% AXIAL","110,362","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","1.5 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20820.jpg","CF14JT820RTR-ND,CF14JT820RCT-ND","CF14JT820R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 820 OHM 1/4W 5% AXIAL","101,123","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","820 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20510.jpg","CF14JT510RTR-ND,CF14JT510RCT-ND","CF14JT510R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 510 OHM 1/4W 5% AXIAL","87,083","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","510 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20200.jpg","CF14JT200RTR-ND,CF14JT200RCT-ND","CF14JT200R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 200 OHM 1/4W 5% AXIAL","83,088","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","200 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2091.jpg","CF14JT91R0TR-ND,CF14JT91R0CT-ND","CF14JT91R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 91 OHM 1/4W 5% AXIAL","84,781","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","91 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20330k.jpg","CF14JT330KTR-ND,CF14JT330KCT-ND","CF14JT330K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 330K OHM 1/4W 5% AXIAL","71,942","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","330 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%202-7k.jpg","CF14JT2K70TR-ND,CF14JT2K70CT-ND","CF14JT2K70","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 2.7K OHM 1/4W 5% AXIAL","74,765","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","2.7 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20150.jpg","CF14JT150RTR-ND,CF14JT150RCT-ND","CF14JT150R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 150 OHM 1/4W 5% AXIAL","74,395","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","150 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2010.jpg","CF14JT10R0TR-ND,CF14JT10R0CT-ND","CF14JT10R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 10 OHM 1/4W 5% AXIAL","65,726","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","10 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2027k.jpg","CF14JT27K0TR-ND,CF14JT27K0CT-ND","CF14JT27K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 27K OHM 1/4W 5% AXIAL","64,694","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","27 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20180.jpg","CF14JT180RTR-ND,CF14JT180RCT-ND","CF14JT180R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 180 OHM 1/4W 5% AXIAL","55,236","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","180 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%203-9k.jpg","CF14JT3K90TR-ND,CF14JT3K90CT-ND","CF14JT3K90","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 3.9K OHM 1/4W 5% AXIAL","59,891","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","3.9 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%208-2k.jpg","CF14JT8K20TR-ND,CF14JT8K20CT-ND","CF14JT8K20","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 8.2K OHM 1/4W 5% AXIAL","70,103","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","8.2 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2022k.jpg","CF14JT22K0TR-ND,CF14JT22K0CT-ND","CF14JT22K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 22K OHM 1/4W 5% AXIAL","53,329","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","22 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2033k.jpg","CF14JT33K0TR-ND,CF14JT33K0CT-ND","CF14JT33K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 33K OHM 1/4W 5% AXIAL","133,345","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","33 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2022.jpg","CF14JT22R0TR-ND,CF14JT22R0CT-ND","CF14JT22R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 22 OHM 1/4W 5% AXIAL","64,991","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","22 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%201-8k.jpg","CF14JT1K80TR-ND,CF14JT1K80CT-ND","CF14JT1K80","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 1.8K OHM 1/4W 5% AXIAL","59,080","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","1.8 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2082.jpg","CF14JT82R0TR-ND,CF14JT82R0CT-ND","CF14JT82R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 82 OHM 1/4W 5% AXIAL","57,839","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","82 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2068.jpg","CF14JT68R0TR-ND,CF14JT68R0CT-ND","CF14JT68R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 68 OHM 1/4W 5% AXIAL","101,842","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","68 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%203m.jpg","CF14JT3M00TR-ND,CF14JT3M00CT-ND","CF14JT3M00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 3M OHM 1/4W 5% AXIAL","58,164","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","3 MOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2047.jpg","CF14JT47R0TR-ND,CF14JT47R0CT-ND","CF14JT47R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 47 OHM 1/4W 5% AXIAL","54,345","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","47 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2033.jpg","CF14JT33R0TR-ND,CF14JT33R0CT-ND","CF14JT33R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 33 OHM 1/4W 5% AXIAL","62,712","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","33 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20390.jpg","CF14JT390RTR-ND,CF14JT390RCT-ND","CF14JT390R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 390 OHM 1/4W 5% AXIAL","45,939","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","390 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20680.jpg","CF14JT680RTR-ND,CF14JT680RCT-ND","CF14JT680R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 680 OHM 1/4W 5% AXIAL","106,444","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","680 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%206-8k.jpg","CF14JT6K80TR-ND,CF14JT6K80CT-ND","CF14JT6K80","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 6.8K OHM 1/4W 5% AXIAL","50,510","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","6.8 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20150k.jpg","CF14JT150KTR-ND,CF14JT150KCT-ND","CF14JT150K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 150K OHM 1/4W 5% AXIAL","53,864","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","150 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2020k.jpg","CF14JT20K0TR-ND,CF14JT20K0CT-ND","CF14JT20K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 20K OHM 1/4W 5% AXIAL","43,114","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","20 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%202-4k.jpg","CF14JT2K40TR-ND,CF14JT2K40CT-ND","CF14JT2K40","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 2.4K OHM 1/4W 5% AXIAL","66,313","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","2.4 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20240.jpg","CF14JT240RTR-ND,CF14JT240RCT-ND","CF14JT240R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 240 OHM 1/4W 5% AXIAL","40,345","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","240 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2015k.jpg","CF14JT15K0TR-ND,CF14JT15K0CT-ND","CF14JT15K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 15K OHM 1/4W 5% AXIAL","42,513","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","15 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20680k.jpg","CF14JT680KTR-ND,CF14JT680KCT-ND","CF14JT680K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 680K OHM 1/4W 5% AXIAL","53,106","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","680 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20390k.jpg","CF14JT390KTR-ND,CF14JT390KCT-ND","CF14JT390K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 390K OHM 1/4W 5% AXIAL","37,802","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","390 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2012k.jpg","CF14JT12K0TR-ND,CF14JT12K0CT-ND","CF14JT12K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 12K OHM 1/4W 5% AXIAL","41,503","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","12 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%203k.jpg","CF14JT3K00TR-ND,CF14JT3K00CT-ND","CF14JT3K00","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 3K OHM 1/4W 5% AXIAL","48,249","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","3 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2039.jpg","CF14JT39R0TR-ND,CF14JT39R0CT-ND","CF14JT39R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 39 OHM 1/4W 5% AXIAL","35,613","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","39 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%20300.jpg","CF14JT300RTR-ND,CF14JT300RCT-ND","CF14JT300R","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 300 OHM 1/4W 5% AXIAL","30,931","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","300 Ohms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//media.digikey.com/Renders/Stackpole%20Renders/CF%2051k.jpg","CF14JT51K0TR-ND,CF14JT51K0CT-ND","CF14JT51K0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 51K OHM 1/4W 5% AXIAL","39,498","0.14","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","51 kOhms","±5%","0.25W, 1/4W","Carbon Film","Flame Retardant Coating, Safety","0/ -500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.091"" Dia x 0.236"" L (2.30mm x 6.00mm)","-","2","-"
