Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty,Package,Series,"Part Status","Type","Material - Core","Inductance","Tolerance","Current Rating (Amps)","Current - Saturation (Isat)","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Ratings","Operating Temperature","Inductance Frequency - Test","Features","Mounting Type","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)"
"https://www.murata-ps.com/data/magnetics/kmp_4600.pdf","//media.digikey.com/Photos/Murata%20Photos/4600-Series.jpg","811-1172-2-ND,811-1172-1-ND,811-1172-6-ND","46222C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 2.2UH 5A 21 MOHM SMD","7,834","1.77","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","4600","Active","Wirewound","-","2.2 µH","±30%","5 A","-","Shielded","21mOhm Max","-","-","-","-40°C ~ 125°C","10 kHz","-","Surface Mount","Nonstandard","-","0.287"" L x 0.287"" W (7.30mm x 7.30mm)","0.179"" (4.55mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1300r.pdf","//media.digikey.com/photos/Murata%20Photos/13R686C.JPG","811-2063-ND","13R686C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 68MH 40MA 152 OHM TH","34,712","0.8","0","1","Bulk","1300R","Active","Wirewound","-","68 mH","±10%","40 mA","-","Unshielded","152Ohm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.374"" Dia (9.50mm)","0.532"" (13.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_2200r.pdf","//media.digikey.com/photos/Murata%20Photos/22R475C.JPG","811-1291-ND","22R475C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 4.7MH 81MA 15 OHM TH","8,781","0.8","0","1","Bulk","2200R","Active","Wirewound","-","4.7 mH","±10%","81 mA","-","Unshielded","15Ohm Max","150 @ 150kHz","950kHz","-","-25°C ~ 70°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.256"" Dia (6.50mm)","0.413"" (10.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_2200r.pdf","//media.digikey.com/photos/Murata%20Photos/22R103C.JPG","811-1309-ND","22R103C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 10UH 1.62A 50 MOHM TH","7,862","0.8","0","1","Bulk","2200R","Active","Wirewound","-","10 µH","±10%","1.62 A","-","Unshielded","50mOhm Max","65 @ 1MHz","21.2MHz","-","-25°C ~ 70°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.256"" Dia (6.50mm)","0.413"" (10.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_2200r.pdf","//media.digikey.com/photos/Murata%20Photos/22R225C.JPG","811-1299-ND","22R225C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 2.2MH 110MA 8.58 OHM","7,047","0.8","0","1","Bulk","2200R","Active","Wirewound","-","2.2 mH","±10%","110 mA","-","Unshielded","8.58Ohm Max","90 @ 50kHz","1.7MHz","-","-25°C ~ 70°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.256"" Dia (6.50mm)","0.413"" (10.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1300r.pdf","//media.digikey.com/photos/Murata%20Photos/13R225C.JPG","811-2054-ND","13R225C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 2.2MH 240MA 4.5 OHM TH","4,632","0.8","0","1","Bulk","1300R","Active","Wirewound","-","2.2 mH","±10%","240 mA","-","Unshielded","4.5Ohm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.374"" Dia (9.50mm)","0.532"" (13.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1300r.pdf","//media.digikey.com/photos/Murata%20Photos/13R106C.JPG","811-2058-ND","13R106C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 10MH 85MA 23.8 OHM TH","4,592","0.8","0","1","Bulk","1300R","Active","Wirewound","-","10 mH","±10%","85 mA","-","Unshielded","23.8Ohm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.374"" Dia (9.50mm)","0.532"" (13.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_2200r.pdf","//media.digikey.com/photos/Murata%20Photos/22r104c.JPG","811-1308-ND","22R104C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 100UH 670MA 390 MOHM","3,472","0.8","0","1","Bulk","2200R","Active","Wirewound","-","100 µH","±10%","670 mA","-","Unshielded","390mOhm Max","90 @ 100kHz","7MHz","-","-25°C ~ 70°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.256"" Dia (6.50mm)","0.413"" (10.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_2200r.pdf","//media.digikey.com/photos/Murata%20Photos/22R333C.JPG","811-1297-ND","22R333C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 33UH 900MA 140 MOHM TH","3,153","0.8","0","1","Bulk","2200R","Active","Wirewound","-","33 µH","±10%","900 mA","-","Unshielded","140mOhm Max","50 @ 500kHz","11.4MHz","-","-25°C ~ 70°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.256"" Dia (6.50mm)","0.413"" (10.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_2200rm.pdf","//media.digikey.com/Photos/Murata%20Photos/22R476MC.jpg","811-2445-2-ND,811-2445-1-ND,811-2445-6-ND","22R336MC","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 33MH 37MA 110 OHM SMD","2,250","2.34","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","2200RM","Active","Wirewound","-","33 mH","±10%","37 mA","-","Unshielded","110Ohm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Surface Mount","Nonstandard","-","0.307"" L x 0.276"" W (7.80mm x 7.00mm)","0.311"" (7.90mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1300r.pdf","//media.digikey.com/photos/Murata%20Photos/13R334C.JPG","811-2049-ND","13R334C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 330UH 580MA 640 MOHM","1,635","0.8","0","1","Bulk","1300R","Active","Wirewound","-","330 µH","±10%","580 mA","-","Unshielded","640mOhm Max","-","-","-","-40°C ~ 85°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.374"" Dia (9.50mm)","0.532"" (13.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_2200r.pdf","//media.digikey.com/photos/Murata%20Photos/22R224C.JPG","811-1300-ND","22R224C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 220UH 430MA 830 MOHM","1,307","0.8","0","1","Bulk","2200R","Active","Wirewound","-","220 µH","±10%","430 mA","-","Unshielded","830mOhm Max","100 @ 100kHz","4.4MHz","-","-25°C ~ 70°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","0.256"" Dia (6.50mm)","0.413"" (10.50mm)"
"https://www.murata-ps.com/data/catalogs/mps_magnetic.pdf","//media.digikey.com/Photos/Murata%20Photos/MFG_2400%28S%29-2600%28S%29.JPG","811-3546-2-ND,811-3546-1-ND,811-3546-6-ND","24S221C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 220UH 350MA 1.31 OHM","7,775","2.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","2400","Active","Wirewound","-","220 µH","-","350 mA","-","Shielded","1.31Ohm Max","-","3.58MHz","-","-40°C ~ 85°C","1 kHz","-","Surface Mount","Nonstandard","-","0.303"" L x 0.280"" W (7.70mm x 7.10mm)","0.177"" (4.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_1200lr.pdf","//media.digikey.com/photos/Murata%20Photos/12LRS104C.JPG","811-2074-ND","12LRS104C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 100UH 1.4A 200 MOHM TH","2,239","0.96","0","1","Bulk","1200LRS","Active","Wirewound","-","100 µH","±15%","1.4 A","-","Shielded","200mOhm Max","-","-","-","-40°C ~ 85°C","10 kHz","-","Through Hole","Radial, Vertical Cylinder, 4 Leads","-","0.413"" Dia (10.50mm)","0.335"" (8.50mm)"
"https://www.murata-ps.com/data/magnetics/kmp_8300.pdf","//media.digikey.com/Photos/Murata%20Photos/83103C.JPG","811-2607-2-ND,811-2607-1-ND,811-2607-6-ND","83103C","Murata Power Solutions Inc.","Murata Power Solutions Inc.","FIXED IND 10UH 750MA 185 MOHM","4,584","3.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","8300","Active","Toroidal","-","10 µH","±20%","750 mA","1.04A","Unshielded","185mOhm Max","-","-","-","-40°C ~ 85°C","-","-","Surface Mount","Nonstandard","-","0.307"" L x 0.205"" W (7.80mm x 5.20mm)","0.071"" (1.80mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243C-0015.pdf","//media.digikey.com/Renders/Murata%20Renders/LQP03TN-0201-(0603-Metric).jpg","490-7788-2-ND,490-7788-1-ND,490-7788-6-ND","LQP03TN4N7H02D","Murata Electronics","Murata Electronics","FIXED IND 4.7NH 350MA 400 MOHM","63,162","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQP03","Active","Thick Film","Non-Magnetic","4.7 nH","±3%","350 mA","-","Unshielded","400mOhm Max","14 @ 500MHz","4.4GHz","-","-55°C ~ 125°C","500 MHz","-","Surface Mount","0201 (0603 Metric)","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0010.pdf","//media.digikey.com/Renders/Murata%20Renders/LQG15H-0402(1005Metric).jpg","490-2615-2-ND,490-2615-1-ND,490-2615-6-ND","LQG15HS2N7S02D","Murata Electronics","Murata Electronics","FIXED IND 2.7NH 800MA 150 MOHM","439,418","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQG15","Active","Multilayer","Air","2.7 nH","±0.3nH","800 mA","-","Unshielded","150mOhm Max","8 @ 100MHz","6GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0010.pdf","//media.digikey.com/Renders/Murata%20Renders/LQG15H-0402(1005Metric).jpg","490-2628-2-ND,490-2628-1-ND,490-2628-6-ND","LQG15HS27NJ02D","Murata Electronics","Murata Electronics","FIXED IND 27NH 350MA 460 MOHM","84,034","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQG15","Active","Multilayer","Air","27 nH","±5%","350 mA","-","Unshielded","460mOhm Max","8 @ 100MHz","1.7GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0010.pdf","//media.digikey.com/Renders/Murata%20Renders/LQG15H-0402(1005Metric).jpg","490-2619-2-ND,490-2619-1-ND,490-2619-6-ND","LQG15HS5N6S02D","Murata Electronics","Murata Electronics","FIXED IND 5.6NH 650MA 200 MOHM","45,888","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQG15","Active","Multilayer","Air","5.6 nH","±0.3nH","650 mA","-","Unshielded","200mOhm Max","8 @ 100MHz","4.5GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-1147-2-ND,490-1147-1-ND,490-1147-6-ND","LQW15AN12NJ00D","Murata Electronics","Murata Electronics","FIXED IND 12NH 500MA 140 MOHM","308,387","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","12 nH","±5%","500 mA","-","Unshielded","140mOhm Max","30 @ 250MHz","5.5GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-1152-2-ND,490-1152-1-ND,490-1152-6-ND","LQW15AN33NJ00D","Murata Electronics","Murata Electronics","FIXED IND 33NH 260MA 630 MOHM","272,121","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","33 nH","±5%","260 mA","-","Unshielded","630mOhm Max","25 @ 250MHz","3.2GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-1155-2-ND,490-1155-1-ND,490-1155-6-ND","LQW15AN56NJ00D","Murata Electronics","Murata Electronics","FIXED IND 56NH 200MA 1.17 OHM","245,936","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","56 nH","±5%","200 mA","-","Unshielded","1.17Ohm Max","25 @ 200MHz","2.8GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-1149-2-ND,490-1149-1-ND,490-1149-6-ND","LQW15AN18NJ00D","Murata Electronics","Murata Electronics","FIXED IND 18NH 370MA 270 MOHM","214,058","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","18 nH","±5%","370 mA","-","Unshielded","270mOhm Max","25 @ 250MHz","4.5GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-1154-2-ND,490-1154-1-ND,490-1154-6-ND","LQW15AN47NJ00D","Murata Electronics","Murata Electronics","FIXED IND 47NH 210MA 1.08 OHM","90,726","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","47 nH","±5%","210 mA","-","Unshielded","1.08Ohm Max","25 @ 200MHz","2.9GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-1146-2-ND,490-1146-1-ND,490-1146-6-ND","LQW15AN10NJ00D","Murata Electronics","Murata Electronics","FIXED IND 10NH 500MA 170 MOHM","101,451","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","10 nH","±5%","500 mA","-","Unshielded","170mOhm Max","25 @ 250MHz","5.5GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","0402","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-1153-2-ND,490-1153-1-ND,490-1153-6-ND","LQW15AN39NJ00D","Murata Electronics","Murata Electronics","FIXED IND 39NH 250MA 700 MOHM","53,809","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","39 nH","±5%","250 mA","-","Unshielded","700mOhm Max","25 @ 250MHz","3GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-1148-2-ND,490-1148-1-ND,490-1148-6-ND","LQW15AN15NJ00D","Murata Electronics","Murata Electronics","FIXED IND 15NH 460MA 160 MOHM","12,751","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","15 nH","±5%","460 mA","-","Unshielded","160mOhm Max","30 @ 250MHz","5GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-1150-2-ND,490-1150-1-ND,490-1150-6-ND","LQW15AN22NJ00D","Murata Electronics","Murata Electronics","FIXED IND 22NH 310MA 300 MOHM","17,407","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","22 nH","±5%","310 mA","-","Unshielded","300mOhm Max","25 @ 250MHz","4GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243B-0012.pdf","//media.digikey.com/photos/Murata%20Photos/LQM18%20SERIES%200603.jpg","490-4025-2-ND,490-4025-1-ND,490-4025-6-ND","LQM18FN100M00D","Murata Electronics","Murata Electronics","FIXED IND 10UH 50MA 1.17 OHM SMD","54,909","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQM18","Active","Multilayer","Ferrite","10 µH","±20%","50 mA","50mA","Shielded","1.17Ohm Max","-","30MHz","-","-55°C ~ 125°C","1 MHz","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-1139-2-ND,490-1139-1-ND,490-1139-6-ND","LQW15AN4N7C00D","Murata Electronics","Murata Electronics","FIXED IND 4.7NH 750MA 70 MOHM","57,810","0.22","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","4.7 nH","±0.2nH","750 mA","-","Unshielded","70mOhm Max","25 @ 250MHz","8GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-4090-2-ND,490-4090-1-ND,490-4090-6-ND","LQW15ANR10J00D","Murata Electronics","Murata Electronics","FIXED IND 100NH 120MA 2.52 OHM","112,974","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","100 nH","±5%","120 mA","-","Unshielded","2.52Ohm Max","20 @ 150MHz","1.5GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-4091-2-ND,490-4091-1-ND,490-4091-6-ND","LQW15ANR12J00D","Murata Electronics","Murata Electronics","FIXED IND 120NH 110MA 2.66 OHM","84,897","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","120 nH","±5%","110 mA","-","Unshielded","2.66Ohm Max","20 @ 150MHz","1GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6813-2-ND,490-6813-1-ND,490-6813-6-ND","LQW15AN3N9C00D","Murata Electronics","Murata Electronics","FIXED IND 3.9NH 750MA 70 MOHM","233,402","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","3.9 nH","±0.2nH","750 mA","-","Unshielded","70mOhm Max","25 @ 250MHz","10GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6822-2-ND,490-6822-1-ND,490-6822-6-ND","LQW15AN4N1C00D","Murata Electronics","Murata Electronics","FIXED IND 4.1NH 750MA 70 MOHM","98,640","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","4.1 nH","±0.2nH","750 mA","-","Unshielded","70mOhm Max","25 @ 250MHz","10GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6777-2-ND,490-6777-1-ND,490-6777-6-ND","LQW15AN18NH00D","Murata Electronics","Murata Electronics","FIXED IND 18NH 370MA 270 MOHM","33,817","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","18 nH","±3%","370 mA","-","Unshielded","270mOhm Max","25 @ 250MHz","4.5GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6841-2-ND,490-6841-1-ND,490-6841-6-ND","LQW15AN6N8H00D","Murata Electronics","Murata Electronics","FIXED IND 6.8NH 700MA 90 MOHM","27,463","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","6.8 nH","±3%","700 mA","-","Unshielded","90mOhm Max","25 @ 250MHz","6GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6800-2-ND,490-6800-1-ND,490-6800-6-ND","LQW15AN2N7C00D","Murata Electronics","Murata Electronics","FIXED IND 2.7NH 850MA 50 MOHM","3,381","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","2.7 nH","±0.2nH","850 mA","-","Unshielded","50mOhm Max","20 @ 250MHz","15GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0024.pdf","//media.digikey.com/Photos/Murata Photos/MFG_LQW18AS4N3G0CD.jpg","490-1179-2-ND,490-1179-1-ND,490-1179-6-ND","LQW18ANR10J00D","Murata Electronics","Murata Electronics","FIXED IND 100NH 220MA 680 MOHM","20,714","0.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW18","Active","Wirewound","Non-Magnetic","100 nH","±5%","220 mA","-","Unshielded","680mOhm Max","34 @ 150MHz","1.8GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.039"" (1.00mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6767-2-ND,490-6767-1-ND,490-6767-6-ND","LQW15AN12NG00D","Murata Electronics","Murata Electronics","FIXED IND 12NH 500MA 140 MOHM","246,956","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","12 nH","±2%","500 mA","-","Unshielded","140mOhm Max","30 @ 250MHz","5.5GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6854-2-ND,490-6854-1-ND,490-6854-6-ND","LQW15AN9N1G00D","Murata Electronics","Murata Electronics","FIXED IND 9.1NH 540MA 140 MOHM","159,752","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","9.1 nH","±2%","540 mA","-","Unshielded","140mOhm Max","25 @ 250MHz","5.5GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
"https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-0050.pdf","//media.digikey.com/Renders/Murata%20Renders/LQW15A.jpg","490-6846-2-ND,490-6846-1-ND,490-6846-6-ND","LQW15AN7N5G00D","Murata Electronics","Murata Electronics","FIXED IND 7.5NH 570MA 130 MOHM","198,932","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LQW15","Active","Wirewound","Non-Magnetic","7.5 nH","±2%","570 mA","-","Unshielded","130mOhm Max","25 @ 250MHz","6GHz","-","-55°C ~ 125°C","100 MHz","-","Surface Mount","0402 (1005 Metric)","-","0.039"" L x 0.024"" W (1.00mm x 0.60mm)","0.024"" (0.60mm)"
